year,make,model,trim,body,transmission,state,condition,odometer,color,interior,mmr,sellingprice
2007,MINI,Cooper,Base,Convertible,,pa,4.2,23980.0,yellow,black,8650,11400
2012,Honda,Civic,LX,Sedan,automatic,pa,2.7,35841.0,brown,beige,11000,9900
2003,Chevrolet,Cavalier,LS,sedan,automatic,md,2.4,118262.0,blue,black,625,1400
2013,Ford,Expedition,XLT,SUV,automatic,tx,3.5,28232.0,silver,gray,26600,24000
1998,Toyota,RAV4,Base,SUV,automatic,ca,2.6,215079.0,green,black,2075,1100
2014,Ford,F-250 Super Duty,Platinum,Crew Cab,automatic,mn,4.9,24105.0,—,brown,48200,48000
1997,Chrysler,Sebring,JXi,Convertible,automatic,ca,2,109371.0,black,gray,925,500
2013,Ford,Edge,Limited,SUV,automatic,in,4.1,59031.0,green,black,18450,18100
2013,Hyundai,Genesis Coupe,3.8 Track,Genesis Coupe,automatic,tx,4.6,19531.0,black,black,20800,22400
2014,Ford,Focus,SE,Sedan,automatic,tn,5,6234.0,silver,black,12450,12400
2007,Toyota,Prius,Base,Hatchback,automatic,ca,3.4,168742.0,gray,gray,4300,5000
2008,Chevrolet,Impala,LS,Sedan,automatic,ca,2.7,97504.0,silver,gray,5425,5100
2013,Chevrolet,Impala,LT Fleet,sedan,automatic,tx,3.4,50015.0,white,gray,9425,9600
2012,Chevrolet,Volt,Base,Hatchback,automatic,tx,4.5,25286.0,blue,black,15050,14900
2013,Nissan,Maxima,3.5 S,sedan,automatic,fl,3.6,49234.0,red,black,13950,13700
2014,Dodge,Journey,SXT,SUV,automatic,fl,4.5,26040.0,silver,black,15100,15400
2002,Porsche,Boxster,Base,Convertible,manual,nv,3.2,70749.0,silver,black,8550,7000
2011,Kia,Optima,EX,sedan,automatic,ma,3.8,133651.0,silver,gray,6150,6700
2012,BMW,6 Series,650i xDrive,Convertible,automatic,nv,3.3,25028.0,silver,black,48800,47300
2013,MINI,Cooper Clubman,S,Hatchback,automatic,fl,3.9,14847.0,black,black,17300,16800
2005,Chrysler,PT Cruiser,Touring,Wagon,automatic,ca,,125946.0,silver,gray,1600,1800
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,hi,4.1,22263.0,blue,black,20900,19500
2008,Mitsubishi,Eclipse,GT,Hatchback,automatic,wa,2.6,94149.0,orange,gray,6125,6500
2010,MINI,Cooper,S,Hatchback,automatic,fl,4.6,54651.0,off-white,black,10900,12500
2008,Ford,F-150,XLT,SuperCrew,automatic,la,,124207.0,gray,black,11850,4600
2005,Hyundai,Sonata,GL,Sedan,automatic,oh,1,151986.0,silver,black,1525,600
2009,Volkswagen,Jetta,S PZEV,Sedan,automatic,fl,4.2,53006.0,gray,black,6475,7500
2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,ga,4.6,25149.0,white,brown,20800,21800
2007,Toyota,Sienna,XLE 7-Passenger,Minivan,automatic,ca,3.2,62638.0,silver,gray,10050,14000
2008,Lexus,IS 250,Base,sedan,automatic,ga,3.7,92615.0,black,black,11500,13600
2011,Infiniti,FX,FX35,SUV,automatic,nj,4.2,30164.0,gray,black,29200,27750
2007,Ford,Escape,XLS,SUV,automatic,tx,1.9,129250.0,white,gray,2875,2600
2013,Hyundai,Elantra,GLS,Sedan,automatic,oh,3.6,24548.0,blue,tan,12300,12200
2012,Lexus,IS 250,Base,sedan,automatic,ca,3.7,28054.0,white,beige,22000,21750
2014,Chevrolet,Impala Limited,LTZ Fleet,Sedan,automatic,il,3,16707.0,gray,black,14900,15100
1995,Buick,Park Avenue,Base,Sedan,automatic,md,2,72973.0,gray,gray,700,750
2000,,,,,automatic,mo,3.4,169738.0,black,gray,1700,850
2010,Toyota,Yaris,Base,Sedan,automatic,fl,1.9,171077.0,green,gray,4700,4000
2014,Chevrolet,Traverse,LS,suv,automatic,la,4.1,55985.0,blue,gray,16900,17200
2014,Ford,Explorer,XLT,SUV,,pa,3.7,33037.0,black,black,26400,25600
2012,Audi,A6,3.0T Premium quattro,Sedan,automatic,ca,3.7,65313.0,black,black,24200,20950
2012,Chevrolet,Equinox,LT,SUV,automatic,tn,3.4,111935.0,gray,black,8975,8800
2005,Acura,MDX,Base,SUV,automatic,pa,4.2,84243.0,black,black,7700,10400
2014,Nissan,Sentra,FE+ SV,sedan,automatic,ga,3.7,34290.0,white,black,11150,11300
2007,Jeep,Wrangler,Rubicon,SUV,manual,pa,3.2,133527.0,—,gray,13400,12300
2007,HUMMER,H3,Base,suv,,on,5,153497.0,white,black,10850,12400
2012,Chevrolet,Tahoe,LTZ,SUV,automatic,tn,5,57746.0,silver,black,34600,34000
2012,Chevrolet,Suburban,LT 1500,SUV,automatic,fl,3.5,88914.0,white,black,20700,20600
2013,Chevrolet,Sonic,LS,Sedan,automatic,pr,3.5,26780.0,red,gray,7925,10200
2013,Volkswagen,Passat,SE PZEV,Sedan,automatic,tx,4.4,65394.0,blue,black,11100,11200
2014,Lexus,GX 460,Base,SUV,automatic,oh,4.7,25681.0,white,beige,45600,48600
2001,Chevrolet,Blazer,LS,SUV,automatic,il,,143564.0,blue,—,1150,700
2012,Ford,Escape,Limited,SUV,automatic,il,4.4,30002.0,white,beige,16900,17700
2010,Chrysler,Sebring,Touring,Sedan,automatic,ga,1.9,102268.0,silver,black,5200,3500
2013,Toyota,Camry,SE,sedan,,pa,3.4,51628.0,silver,black,12250,12200
2014,Ford,F-150,XLT,SuperCrew,automatic,ut,3.4,20419.0,white,gray,28200,27500
2008,Honda,Odyssey,EX,Minivan,automatic,md,2.4,58273.0,silver,gray,10000,7900
2015,Dodge,Dart,SXT,Sedan,automatic,sc,2,546.0,white,black,13800,9700
2013,Nissan,Pathfinder,SV,SUV,automatic,sc,3.4,58426.0,red,gray,17500,17700
2004,Pontiac,Grand Prix,GT2,Sedan,automatic,nj,1.9,118740.0,green,beige,2875,2500
2010,Dodge,Journey,SXT,SUV,automatic,mi,4.1,61636.0,blue,gray,11300,10000
2012,Chevrolet,Equinox,LT,SUV,,nj,2.8,100326.0,blue,gray,11650,10000
2013,Honda,Accord,EX-L V-6,Sedan,,pa,1,63193.0,black,black,18750,11600
2012,Volkswagen,Passat,SE PZEV,Sedan,automatic,fl,2.9,35210.0,black,beige,11900,13800
2009,Volkswagen,Passat,Komfort,Sedan,automatic,fl,3.6,115395.0,white,black,5825,6800
2014,BMW,X5,sDrive35i,SUV,automatic,ca,,11278.0,gray,black,50400,34000
2003,Nissan,Altima,2.5 SL,Sedan,automatic,va,2,133742.0,silver,black,2425,1100
2012,Honda,Civic,EX,Coupe,automatic,pa,4.2,36569.0,white,gray,11850,11800
2013,Scion,FR-S,Base,coupe,manual,pa,3.5,20918.0,white,black,18000,18600
2005,Volvo,S40,2.4i,Sedan,manual,nj,4.2,98886.0,gray,black,4375,4600
2007,Ford,F-150,XLT,SuperCrew,,ca,3.9,133403.0,white,gray,8625,9600
2010,Toyota,4Runner,SR5,SUV,automatic,fl,3.6,117046.0,white,black,21100,22500
2008,Cadillac,CTS,Base,sedan,automatic,nj,3.9,132868.0,burgundy,black,6900,8000
2005,Ford,Focus,ZX4 SE,Sedan,automatic,pa,1.9,94645.0,black,gray,3225,2700
2014,Ford,Edge,Limited,SUV,,qc,4.7,10393.0,white,black,33900,32200
2012,Lexus,IS 250,Base,sedan,,pa,4.6,26628.0,black,beige,22300,25100
2013,Jeep,Wrangler,Sport,SUV,manual,nj,4.4,30168.0,black,black,21100,21100
2008,BMW,3 Series,335i,Coupe,manual,ca,,126747.0,blue,black,10100,10000
2014,Ford,Mustang,V6,Coupe,automatic,fl,4.7,39065.0,burgundy,gray,17900,17600
2014,Ford,Explorer,XLT,SUV,,pa,3.6,33475.0,silver,black,26400,24000
2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,fl,3.7,18659.0,white,black,22400,20000
2015,Subaru,Forester,2.5i Premium PZEV,SUV,automatic,ca,5,3563.0,black,black,23600,23300
2014,Ford,Focus,SE,Sedan,automatic,fl,4,30437.0,—,black,10900,10100
1999,GMC,envoy,Base,SUV,automatic,az,1,325682.0,gray,gray,125,900
2013,Ford,Focus,SE,Hatchback,automatic,tn,2.6,41881.0,—,black,10800,10300
2006,Chrysler,300,C,Sedan,automatic,nc,1.9,189010.0,silver,gray,2850,3000
2012,Ford,Flex,SEL,wagon,automatic,ny,2.3,34019.0,gray,black,21900,19800
2014,Toyota,Yaris,L,Hatchback,automatic,pr,2.9,14430.0,white,black,10650,9800
2013,Infiniti,G Sedan,G37x,g sedan,automatic,tn,1.9,29877.0,black,black,20400,19200
2007,Hyundai,Elantra,SE,sedan,automatic,pa,3.2,95273.0,silver,gray,4150,3500
2005,Chevrolet,Astro Cargo,Base,Minivan,automatic,nj,2.1,35588.0,beige,gray,5375,7800
2010,Toyota,Corolla,S,Sedan,automatic,ca,3.5,44379.0,blue,black,9575,11100
2012,Ford,Fusion,SE,sedan,automatic,ny,2.9,48767.0,black,black,10450,9700
2012,Nissan,Altima,2.5 S,Sedan,automatic,tn,4.3,64587.0,white,tan,10250,11800
2012,Honda,Accord,EX-L V-6,Sedan,automatic,ca,4.5,24445.0,black,black,16050,17100
2011,Ram,2500,Laramie Longhorn Edition,crew cab,automatic,tn,3.3,102613.0,black,brown,32400,31600
2012,Toyota,RAV4,Base,suv,automatic,oh,4,33041.0,silver,gray,14650,14700
2013,Hyundai,Sonata Hybrid,Base,Sedan,,fl,2.1,43711.0,silver,gray,13150,11700
2012,Chevrolet,Equinox,LT,SUV,,pa,4.9,46784.0,black,black,15950,16200
2012,Nissan,Leaf,SL,Hatchback,automatic,mo,2.2,23700.0,—,tan,11400,10000
2013,Chevrolet,Silverado 1500,LT,crew cab,automatic,tn,4.6,18802.0,white,black,27800,27900
2012,Chevrolet,Equinox,LS,SUV,automatic,nj,3.6,26671.0,black,black,14400,13300
2012,Ford,Escape,Limited,SUV,automatic,pa,3.7,19782.0,white,black,20500,19600
2011,Honda,Pilot,LX,SUV,automatic,oh,3.3,61553.0,gray,gray,14550,15000
2012,Hyundai,Santa Fe,GLS,SUV,automatic,ca,1.9,60180.0,gray,gray,12450,10800
2014,BMW,5 Series Gran Turismo,535i xDrive,Hatchback,automatic,oh,4.5,13586.0,white,beige,52300,51500
2003,Ford,Windstar,Base,Minivan,,sc,2,147182.0,silver,gray,975,600
2011,Volkswagen,Jetta SportWagen,TDI,Wagon,automatic,ca,1.9,53755.0,—,black,15150,13500
2011,GMC,Sierra 1500,SLT,Crew Cab,automatic,mi,3.5,40799.0,white,black,27300,23200
2011,Chevrolet,Traverse,LT1,suv,automatic,pa,3,146214.0,silver,gray,8550,7800
2007,Toyota,FJ Cruiser,Base,SUV,manual,oh,4.1,59515.0,burgundy,black,17000,16500
2013,Chrysler,200,Touring,sedan,automatic,fl,3.2,56352.0,gray,black,9425,10200
2007,Kia,Spectra,SX,Sedan,automatic,il,3.3,69394.0,white,gray,3975,3600
2012,Kia,Rio,LX,Sedan,automatic,tx,,12337.0,silver,—,10850,9500
2013,Dodge,Journey,SXT,SUV,automatic,pa,4.1,40701.0,gray,black,15950,16600
2012,Dodge,Grand Caravan,American Value Package,Minivan,automatic,nj,3.2,74172.0,—,gray,9200,8500
2011,Toyota,Corolla,LE,Sedan,automatic,tn,2.5,57058.0,blue,gray,9350,8800
2011,Ford,F-150,XLT,SuperCab,automatic,il,4.1,53328.0,gray,gray,21400,21500
2007,Ford,Expedition,XLT,SUV,,tn,2.8,134528.0,—,beige,6425,6900
2015,Ford,Fiesta,SE,hatchback,automatic,mo,3.9,19855.0,—,black,10600,11100
2012,MINI,Cooper,Base,Hatchback,automatic,ca,2.8,28477.0,orange,—,12200,11000
2011,Volkswagen,Jetta,SE PZEV,Sedan,automatic,ma,3.5,46177.0,gray,black,9525,9900
2006,Mazda,Tribute,i,SUV,automatic,tx,,151292.0,silver,—,3575,2700
2014,Ford,Taurus,Limited,Sedan,automatic,ca,2,29311.0,green,black,19650,12100
2011,Nissan,Pathfinder,LE,SUV,automatic,fl,5,51318.0,white,gray,15400,18400
2001,Acura,MDX,Touring,SUV,automatic,wi,2,123863.0,black,beige,3250,4500
2008,Hyundai,Veracruz,Limited,SUV,automatic,ca,3.4,113092.0,gold,brown,8650,8500
2011,BMW,3 Series,328i,Sedan,automatic,ca,4.1,11667.0,black,red,23000,22100
2006,Toyota,Camry Solara,SLE V6,Convertible,automatic,md,1.9,118697.0,white,gray,4700,4900
2013,Toyota,Corolla,LE,Sedan,automatic,ne,3.4,45128.0,red,tan,11450,11600
2014,Dodge,Charger,SXT,Sedan,,on,4.6,27654.0,white,black,19750,20100
2010,Toyota,Tundra,Tundra Grade,crewmax cab,automatic,co,2.8,50014.0,silver,black,26600,25800
2003,Honda,Odyssey,EX-L,Minivan,automatic,va,2.1,121281.0,white,gray,2525,2900
2002,Ford,F-150,XLT,SuperCrew,automatic,ca,3.2,113104.0,blue,silver,4900,5100
2013,Ford,Edge,SEL,SUV,automatic,nj,3.9,48686.0,black,black,18700,18900
2012,Infiniti,G Convertible,G37,g convertible,automatic,fl,4.3,17572.0,—,beige,29000,29200
2013,Chevrolet,Captiva Sport,LS Fleet,suv,automatic,nv,3.7,55688.0,gray,black,11300,11000
2013,Nissan,Altima,2.5,Sedan,,pa,3.6,53256.0,silver,black,12100,12100
2013,Chevrolet,Impala,LT Fleet,sedan,automatic,il,3.9,47495.0,red,gray,9625,10350
2013,Chevrolet,Cruze,1LT,Sedan,automatic,az,4.4,24005.0,white,gray,11450,12200
2003,,,,,automatic,mo,4.1,79438.0,silver,gray,1200,2400
2007,Honda,Accord,LX V-6,Sedan,automatic,ma,3.4,111858.0,blue,gray,5550,5600
2008,Pontiac,Torrent,GXP,SUV,automatic,mo,3.5,81645.0,black,tan,8125,10100
2014,Kia,Sorento,LX,SUV,automatic,az,3.8,47161.0,purple,black,14650,13900
2007,Ford,Focus,ZX3 S,hatchback,manual,nj,2.6,198893.0,red,gray,1250,1150
2007,Toyota,Avalon,XL,Sedan,automatic,ga,2.7,61515.0,gray,tan,9475,8200
2014,Cadillac,XTS,Luxury,Sedan,,pa,4,13461.0,gray,black,32100,31800
2011,Infiniti,G Sedan,G37x,G Sedan,automatic,tx,3.5,54143.0,black,black,16800,17800
2012,Ford,Edge,SEL,SUV,automatic,ca,4.1,65512.0,black,black,15800,18500
2013,Mazda,Mazda5,Sport,Minivan,automatic,ne,2.3,47979.0,white,tan,10750,9000
1999,BMW,7 Series,740i,Sedan,,tx,2.7,152083.0,gray,black,1750,1350
2012,Volkswagen,Jetta,TDI,Sedan,automatic,tx,1.9,56263.0,gray,black,13400,11000
1999,Buick,Century,Custom,Sedan,automatic,oh,1.9,61348.0,white,beige,1950,2100
2008,Chevrolet,Colorado,Work Truck,Regular Cab,automatic,fl,2.4,206096.0,white,gray,825,2200
2005,Nissan,Maxima,3.5 SL,Sedan,automatic,nc,1.9,239463.0,black,black,1350,2100
2014,Jeep,Grand Cherokee,Limited,suv,automatic,oh,3.9,19164.0,white,black,31500,30700
2011,Toyota,RAV4,Base,SUV,automatic,oh,4.8,20339.0,brown,beige,15500,15900
2013,Chrysler,200,Touring,Sedan,automatic,co,4.1,41040.0,blue,black,10600,10600
2014,Chrysler,300,C,Sedan,automatic,mn,4,16324.0,red,black,22700,22900
2014,Jeep,Grand Cherokee,Limited,SUV,,on,4.9,29143.0,black,black,37400,36000
2014,Kia,Cadenza,Premium,Sedan,automatic,fl,2.1,42137.0,gray,black,18350,17700
2012,Nissan,Leaf,SL,Hatchback,automatic,wa,4.3,23005.0,silver,beige,10500,10500
2014,Ford,Fusion,SE,Sedan,automatic,mo,4.2,37609.0,white,tan,15100,15100
2013,Hyundai,Elantra,GLS,Sedan,automatic,ne,2.8,46852.0,gray,gray,9975,9900
2013,Porsche,Panamera,S,Sedan,automatic,ca,4.4,11475.0,gray,black,66000,66500
2006,Dodge,Stratus,SXT,Sedan,automatic,tx,1.9,78874.0,gray,black,2400,2500
2004,Mazda,Mazda3,i,Sedan,,qc,2.2,87883.0,gray,black,2125,2200
2006,Ford,Escape,XLT,SUV,automatic,tx,1.9,90516.0,red,gray,5650,1900
2008,Chrysler,Town and Country,LX,Minivan,automatic,tx,3.1,69287.0,white,—,6425,7200
2014,Lincoln,MKZ,Base,Sedan,automatic,ga,3.6,30789.0,red,black,22400,22200
2009,Ford,Fusion,SEL,sedan,automatic,mi,2,109611.0,blue,beige,6500,4500
2014,Ford,Explorer,Limited,SUV,automatic,sc,3,18698.0,gray,black,32000,27300
2010,Hyundai,Santa Fe,GLS,SUV,automatic,ga,4,84715.0,blue,tan,10050,9900
2011,Nissan,Sentra,2.0 S,Sedan,automatic,tx,1,72967.0,red,gray,6375,4000
2013,Nissan,Altima,3.5 S,Sedan,automatic,ca,4.1,10245.0,black,black,18150,16500
2012,Honda,Odyssey,LX,Minivan,automatic,nj,3,54451.0,gray,gray,15000,14000
2014,Chevrolet,Sonic,LTZ,Hatchback,automatic,fl,3,15310.0,white,black,11850,11500
2014,Subaru,Outback,2.5i Premium PZEV,Wagon,automatic,ca,4.3,21310.0,blue,black,21800,21700
2014,Subaru,Outback,2.5i Premium PZEV,Wagon,automatic,nj,3.9,11670.0,gray,black,22500,22800
2010,GMC,Terrain,SLT-1,suv,automatic,nj,1.9,78962.0,silver,black,13650,11000
2014,Ford,Focus,Titanium,hatchback,,qc,4.6,25721.0,white,black,16550,16100
2007,Nissan,Maxima,3.5 SL,Sedan,automatic,fl,2.5,98910.0,beige,tan,5875,7300
2013,Kia,Forte,SX,Hatchback,automatic,ca,4.3,8563.0,red,black,14450,15900
2007,Chevrolet,Aveo,LS,Sedan,automatic,az,2.4,128519.0,silver,black,1800,2000
2002,Chrysler,Town and Country,LXi,Minivan,automatic,ga,2.4,186326.0,silver,gray,950,1400
2013,Hyundai,Accent,GLS,Sedan,automatic,fl,4.1,47611.0,silver,gray,9575,10000
2013,Jeep,Wrangler,Unlimited Sport,SUV,automatic,oh,4.6,17939.0,gray,black,26300,27000
2006,Volkswagen,Jetta,GLI,Sedan,automatic,fl,2.7,75991.0,silver,gray,4800,4500
2014,Hyundai,Accent,GLS,Sedan,automatic,pr,4.6,5283.0,red,beige,11800,13000
2004,Jeep,Grand Cherokee,Limited,SUV,automatic,va,2,131758.0,silver,black,3550,2400
2002,Lexus,RX 300,Base,SUV,automatic,ga,2.5,137474.0,beige,tan,5425,5300
2012,Toyota,Camry,LE,Sedan,automatic,oh,3.7,39430.0,gray,gray,12300,11900
2002,Buick,LeSabre,Limited,Sedan,automatic,mo,2.5,107343.0,silver,gray,2450,3025
2008,MINI,Cooper,Base,Hatchback,manual,mn,3.4,27304.0,red,black,8000,6900
2011,Ford,Ranger,XL,SuperCab,automatic,pr,3.2,49227.0,white,black,10550,9600
2014,Infiniti,QX80,Base,SUV,automatic,tx,4.6,9053.0,purple,tan,59700,60000
2013,Cadillac,SRX,Luxury,SUV,automatic,mn,4.3,40381.0,silver,black,24000,24500
2005,Toyota,Corolla,CE,sedan,manual,tx,2.2,130190.0,silver,gray,3250,2300
2011,Infiniti,G Coupe,G37x,G Coupe,automatic,tn,4.3,40671.0,black,black,18900,18800
2007,Chevrolet,TrailBlazer,LS,SUV,automatic,ga,4.3,135809.0,white,gray,3025,3600
2013,Ford,Focus,SE,Sedan,automatic,va,4.2,12612.0,red,black,11800,11000
2006,Ford,Fusion,SE,Sedan,automatic,mn,2.8,130115.0,green,gray,2550,2700
1995,Toyota,Camry,LE,Sedan,,pa,1,209396.0,white,tan,875,550
2011,Toyota,RAV4,Base,SUV,automatic,oh,2.7,37028.0,green,gray,14500,13600
2011,Nissan,Altima,2.5 S,Sedan,automatic,tx,3.7,68327.0,gold,black,9100,9300
2007,Dodge,Durango,SLT,SUV,automatic,tx,2.3,140422.0,white,gray,4925,4900
2013,Nissan,Rogue,S,suv,,ga,4.3,22361.0,white,black,14350,17600
2013,Toyota,RAV4,LE,suv,automatic,nv,4,59294.0,white,gray,15500,15900
2013,Hyundai,Sonata,SE,Sedan,automatic,fl,4.4,51400.0,blue,gray,12450,13400
2012,Chevrolet,Cruze,1LT,Sedan,,pa,4.6,20088.0,red,black,11100,12300
2012,Nissan,Versa,1.6 S,Sedan,manual,tx,3.2,67159.0,gray,—,6875,4100
2012,Mitsubishi,Lancer,ES,sedan,automatic,az,1.9,55885.0,black,black,7400,7400
2013,Hyundai,Elantra,Limited,Sedan,automatic,nv,3.5,15281.0,red,beige,14900,15100
2001,Honda,Accord,EX V-6,Sedan,automatic,oh,1,208722.0,black,gray,1400,600
2010,Nissan,Armada,SE,SUV,automatic,ga,4.2,50913.0,black,black,17350,19400
2013,Subaru,Forester,2.5X PZEV,SUV,automatic,nc,3.8,65449.0,red,gray,14700,14500
2012,Nissan,Altima,2.5 S,Sedan,automatic,nj,4.8,39908.0,gray,gray,12050,11900
2012,MINI,Cooper,Base,Hatchback,automatic,fl,4.8,25106.0,red,—,13450,14000
2008,Saturn,Outlook,XE,SUV,automatic,va,2.8,113874.0,gray,beige,6300,6000
2001,Mitsubishi,Eclipse,GT,Hatchback,automatic,il,,132763.0,gray,—,1350,1200
2009,Dodge,Avenger,R/T,Sedan,automatic,mn,4.3,38846.0,white,black,9475,11800
2012,Honda,Odyssey,EX-L,minivan,automatic,ca,3.7,91769.0,gray,gray,17250,16750
2013,Chevrolet,Sonic,LT,Sedan,automatic,pa,4.7,59011.0,—,black,8400,8600
2014,Hyundai,Elantra GT,Base,hatchback,,pa,2,34355.0,white,black,12400,8300
2010,Ford,Focus,SEL,sedan,automatic,tx,3.3,66270.0,gray,black,7700,8000
2002,Honda,Odyssey,EX,Minivan,automatic,fl,3.3,175303.0,—,gray,1900,2200
2013,Dodge,Journey,SXT,SUV,automatic,ca,4.7,39026.0,red,black,13900,14800
2014,Kia,Optima,LX,Sedan,automatic,tx,4.4,11321.0,black,beige,15450,15900
2012,Porsche,Panamera,4,sedan,automatic,ca,3.8,37137.0,red,beige,48800,49000
2013,Dodge,Avenger,SXT,sedan,automatic,tx,3.9,48792.0,white,black,9775,10100
2012,Volkswagen,Jetta,TDI,Sedan,automatic,nj,4.2,48944.0,—,black,13350,13200
2009,Pontiac,G6,GT,Sedan,automatic,ca,3.7,44220.0,white,tan,9325,8800
2011,Nissan,Sentra,2.0 SR,sedan,automatic,fl,4.6,82277.0,black,gray,6300,7300
2013,Ford,Escape,Titanium,SUV,automatic,il,4.7,33817.0,black,black,22600,24000
2012,Ford,Escape,Limited,suv,,nj,4.8,33513.0,—,black,16000,15100
2005,,,,,automatic,pa,1.9,108308.0,silver,gray,5350,3200
2014,Ram,1500,SLT,Quad Cab,,pa,3.9,16723.0,white,gray,25000,24500
2015,Jeep,Patriot,Sport,suv,automatic,nj,1,7891.0,gray,black,16800,8500
2014,Kia,Optima,LX,Sedan,automatic,oh,4.6,13337.0,beige,tan,15600,14800
2012,Ford,Fusion,SE,Sedan,automatic,fl,4.8,17603.0,—,black,12550,12900
2013,Toyota,Camry,LE,sedan,automatic,il,3.5,51832.0,red,—,11600,12400
2012,Cadillac,SRX,Luxury,SUV,automatic,tx,3.7,17185.0,red,gray,24400,24700
2010,GMC,Yukon,SLT,SUV,automatic,mn,3.5,60604.0,gold,black,23500,23500
2006,Hyundai,Sonata,LX,sedan,automatic,fl,2.5,94946.0,gold,gray,4125,5000
2003,Chevrolet,Blazer,LS,SUV,automatic,fl,3.7,68285.0,white,gray,2650,4000
2014,Ford,Focus,SE,Hatchback,automatic,il,3.8,16898.0,silver,gray,12650,12300
2012,Chevrolet,Impala,LS Fleet,Sedan,automatic,in,4.3,48886.0,black,black,9275,9200
2012,Nissan,Altima,2.5 S,Sedan,automatic,tn,4.9,21537.0,black,gray,13250,12400
2011,Infiniti,G Sedan,G37x,G Sedan,automatic,mo,3.9,29448.0,blue,beige,18650,19000
2013,Chevrolet,Cruze,LS,Sedan,automatic,tx,3.6,40638.0,silver,—,9450,9900
2011,Kia,Sorento,LX,SUV,automatic,fl,3.4,51120.0,black,gray,12450,12200
2015,Nissan,Versa,1.6 SL,sedan,automatic,ga,4.9,7070.0,gray,black,11800,12200
2015,Chevrolet,Malibu,LT,sedan,,pa,2,16678.0,white,black,16500,8900
2011,Ford,Transit Connect,Cargo Van XL,Minivan,automatic,ma,3.5,60614.0,white,gray,10750,9400
2011,Mazda,Mazda3,i Sport,Sedan,,pa,4.5,26056.0,blue,black,10100,11000
2012,GMC,Acadia,Denali,SUV,automatic,nj,4,35722.0,silver,black,30000,29400
2013,Ford,Taurus,SEL,sedan,automatic,pa,4.3,55956.0,white,beige,14150,14400
2009,Ford,F-150,XLT,supercab,automatic,mi,3.4,65781.0,blue,gray,17400,16200
2005,Ford,F-150,XLT,SuperCrew,,ab,2.3,148756.0,blue,beige,7625,4500
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,nv,3.8,49838.0,—,gray,43900,42000
2013,Chrysler,200,Limited,Sedan,automatic,mi,4.8,19819.0,red,beige,13150,14500
2004,BMW,3 Series,330Ci,Convertible,automatic,wa,2.7,116409.0,red,black,6075,6300
2013,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,pa,4.3,28739.0,gray,black,26200,26000
2014,Ford,F-150,XLT,SuperCrew,,ca,4.4,14929.0,brown,beige,23800,24900
2011,GMC,Acadia,SLE,SUV,automatic,nc,3.5,41747.0,black,black,17050,16300
2014,BMW,X5,xDrive35i,SUV,automatic,fl,4.4,26011.0,gray,black,52700,50000
2001,Ford,Taurus,SES,Sedan,automatic,nv,2,145123.0,black,—,800,400
2011,Toyota,FJ Cruiser,Base,SUV,automatic,nv,4.6,45416.0,gray,black,23300,23500
2014,Dodge,Journey,SXT,SUV,automatic,fl,3.8,31728.0,silver,black,15900,16400
2013,Ford,Explorer,XLT,SUV,automatic,il,1.9,57812.0,gray,—,22900,22500
2012,Nissan,Altima,2.5 S,Sedan,automatic,nj,4,43436.0,white,gray,11650,11100
2006,Toyota,Corolla,LE,Sedan,automatic,nc,2.9,66914.0,gold,tan,5775,6900
2007,Volkswagen,New Beetle,2.5,Hatchback,automatic,oh,3.6,33520.0,off-white,black,6275,7500
2003,Mitsubishi,Montero Sport,LS,suv,automatic,ca,2.5,107977.0,red,tan,1975,1100
2012,Honda,Accord,SE,sedan,automatic,ga,3.7,35846.0,gray,black,12650,14000
2003,Hyundai,Santa Fe,LX,SUV,automatic,nc,1.9,151820.0,white,gray,2000,1700
2012,Dodge,Journey,American Value Package,SUV,automatic,fl,4.1,20098.0,orange,black,12650,13800
2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,ca,4.3,16625.0,white,black,24000,23000
2012,Nissan,Sentra,2.0 SL,Sedan,,co,4.4,29475.0,white,gray,11750,12700
2011,BMW,3 Series,328i,Sedan,automatic,tx,4.5,67048.0,silver,gray,15350,13100
2013,Lexus,RX 350,Base,SUV,,pa,5,14706.0,white,beige,34100,34800
2014,Ford,Escape,Titanium,SUV,automatic,fl,4.4,23391.0,—,black,21600,21900
2009,Hyundai,Accent,GLS,Sedan,automatic,mi,4.5,116895.0,blue,gray,2975,3600
2014,Chrysler,Town and Country,Touring,Minivan,automatic,va,4,13244.0,white,black,20100,19900
2012,Infiniti,M,M37,Sedan,automatic,ca,3.5,39542.0,white,beige,24800,24250
2014,Dodge,Grand Caravan,SXT,Minivan,automatic,md,4.4,35010.0,white,black,15950,15700
2014,Dodge,Avenger,SE,Sedan,automatic,nj,3.3,10884.0,gray,black,12250,11600
2007,Buick,LaCrosse,CXS,Sedan,automatic,pa,3.6,77512.0,white,gray,6050,7000
2007,Dodge,Grand Caravan,SXT,Minivan,automatic,pa,2.9,87777.0,silver,gray,4650,3000
2012,Chevrolet,Express Cargo,1500,Van,automatic,mi,3.7,30364.0,white,gray,11600,15600
